deposit,poutcome_success,poutcome_is_unknown,poutcome_failure,poutcome_other,was_previously_contacted,previous_log1p,contact_is_unknown,contact_cellular,has_debt,financial_stress,balance_log1p,net_balance_indicator,is_peak_month,month_may,month_mar,month_sep,month_oct,month_dec,marital_single,marital_married,education_tertiary,education_primary,education_secondary,job,pdays,pdays_contacted,campaign_capped,age_squared
1,False,1,False,False,0,0.0,1,False,1,0,9.15957325492253,1,0,True,False,False,False,False,False,False,False,True,False,blue-collar,-1,,2.0,2809
1,False,1,False,False,0,0.0,1,False,1,0,9.185330208972015,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,2.0,2116
1,False,1,False,False,0,0.0,1,False,1,0,8.968650903374874,1,0,True,False,False,False,False,True,False,True,False,False,management,-1,,2.0,676
1,False,1,False,False,0,0.0,1,False,1,0,8.889997357284841,1,0,True,False,False,False,False,True,False,False,False,True,technician,-1,,4.0,2025
1,False,1,False,False,0,0.0,1,False,1,0,8.831857935197906,0,0,True,False,False,False,False,False,False,False,True,False,unemployed,-1,,12.0,961
1,False,1,False,False,0,0.0,1,False,1,0,8.831857935197906,0,0,True,False,False,False,False,True,False,True,False,False,management,-1,,12.0,841
1,False,1,False,False,0,0.0,1,False,1,0,8.840869624091395,1,0,True,False,False,False,False,True,False,False,False,True,entrepreneur,-1,,5.0,2809
1,False,1,False,False,0,0.0,1,False,1,0,8.890823576004383,1,0,True,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,729
1,False,1,False,False,0,0.0,1,False,1,0,9.17076759685636,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,2.0,1521
1,False,1,False,False,0,0.0,1,False,1,0,9.193499354780156,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,1,8.852521917335372,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,1681
1,False,1,False,False,0,0.0,1,False,1,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,True,False,services,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,0,8.928640371201949,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,1.0,1024
1,False,1,False,False,0,0.0,1,False,1,0,8.853808274977197,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1225
1,False,1,False,False,0,0.0,1,False,1,1,8.820404065485645,0,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,0,8.951051374025619,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,3.0,1225
1,False,1,False,False,0,0.0,1,False,1,0,8.962135390066601,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,900
1,False,1,False,False,0,0.0,1,False,1,0,8.894533135798554,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,5.0,1764
1,False,1,False,False,0,0.0,1,False,1,1,8.651724084373843,0,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,5.0,1764
1,False,1,False,False,0,0.0,1,False,1,0,8.890685920281129,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,4.0,1024
1,False,1,False,False,0,0.0,1,False,1,0,8.869116865929483,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,13.0,841
1,False,1,False,False,0,0.0,1,False,1,1,8.769973211858753,0,0,False,False,False,False,False,False,False,True,False,False,management,-1,,4.0,1936
1,False,1,False,False,0,0.0,1,False,1,0,9.003070169818264,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,3.0,1024
1,False,1,False,False,0,0.0,1,False,1,1,8.844336332748933,1,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,2.0,961
1,False,1,False,False,0,0.0,1,False,1,1,8.715224041915372,0,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,3.0,1600
1,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,7.0,1849
1,False,1,False,False,0,0.0,1,False,1,0,8.857515151192198,1,0,False,False,False,False,False,True,False,False,False,True,management,-1,,2.0,729
1,False,1,False,False,0,0.0,1,False,1,0,8.871645667501872,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,3.0,1369
1,False,1,False,False,0,0.0,1,False,1,0,8.892061625546935,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,1.0,529
1,False,1,False,False,0,0.0,1,False,1,0,8.85609105525229,1,0,False,False,False,False,False,False,True,False,True,False,management,-1,,1.0,625
1,False,1,False,False,0,0.0,1,False,1,1,8.826587830773668,0,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,676
1,False,1,False,False,0,0.0,1,False,1,0,8.850087606689566,1,0,False,False,False,False,False,False,False,False,True,False,blue-collar,-1,,2.0,2209
1,False,1,False,False,0,0.0,1,False,1,1,8.819073983267831,0,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,7.0,1225
1,False,1,False,False,0,0.0,1,False,1,0,9.482654967296842,1,0,False,False,False,False,False,True,False,True,False,False,technician,-1,,4.0,1024
1,False,1,False,False,0,0.0,1,False,1,0,8.92172453036431,1,0,False,False,False,False,False,False,False,False,False,True,management,-1,,1.0,2025
1,False,1,False,False,0,0.0,1,False,1,0,8.885440911707585,1,0,False,False,False,False,False,False,False,False,False,True,admin.,-1,,13.0,900
1,False,1,False,False,0,0.0,1,False,1,1,8.791486026749002,0,0,False,False,False,False,False,True,False,False,False,True,services,-1,,1.0,841
1,False,1,False,False,0,0.0,1,False,1,0,9.448411943874628,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,1444
1,False,1,False,False,0,0.0,1,False,1,0,8.901230352110781,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,1.0,529
1,False,1,False,False,0,0.0,1,False,1,0,8.846209127360996,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,2.0,729
1,False,1,False,False,0,0.0,1,False,1,1,8.721928343047091,0,0,False,False,False,False,False,True,False,True,False,False,management,-1,,2.0,729
1,False,1,False,False,0,0.0,1,False,1,0,8.83651926920248,1,0,False,False,False,False,False,True,False,False,False,True,services,-1,,1.0,841
1,False,1,False,False,0,0.0,1,False,1,1,8.90815361332152,1,0,False,False,False,False,False,False,True,True,False,False,self-employed,-1,,6.0,900
1,False,1,False,False,0,0.0,1,False,1,0,8.889032571874742,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,0,8.89370997756851,1,0,False,False,False,False,False,False,False,False,False,True,admin.,-1,,1.0,1225
1,False,1,False,False,0,0.0,1,False,0,0,9.061956366209923,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,1,8.818926087090677,0,0,False,False,False,False,False,False,False,False,True,False,retired,-1,,2.0,3481
1,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,entrepreneur,-1,,1.0,2209
1,False,1,False,False,0,0.0,1,False,0,0,8.949235314374855,1,0,False,False,False,False,False,False,True,True,False,False,entrepreneur,-1,,2.0,3364
1,False,1,False,False,0,0.0,1,False,0,0,8.866299565855018,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1369
1,False,1,False,False,0,0.0,1,False,1,0,8.948715833843691,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,2.0,2116
1,False,1,False,False,0,0.0,1,False,1,0,8.877242435993919,1,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,2.0,1849
1,False,1,False,False,0,0.0,1,False,1,0,8.929567707825337,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,3.0,729
1,False,1,False,False,0,0.0,1,False,0,0,8.840724916761715,1,0,False,False,False,False,False,False,False,False,False,True,services,-1,,1.0,1444
1,False,1,False,False,0,0.0,1,False,1,1,8.846928500099018,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,1.0,2809
1,False,1,False,False,0,0.0,1,False,0,0,9.087607606593886,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,2209
1,False,1,False,False,0,0.0,1,False,0,1,8.998013113095823,1,0,False,False,False,False,False,False,False,False,True,False,housemaid,-1,,1.0,3136
1,False,1,False,False,0,0.0,1,False,0,0,8.952605375892354,1,0,False,False,False,False,False,False,True,False,False,True,housemaid,-1,,2.0,1681
1,False,1,False,False,0,0.0,1,False,1,0,8.892061625546935,1,0,False,False,False,False,False,False,True,False,False,True,self-employed,-1,,13.0,841
1,False,1,False,False,0,0.0,1,False,1,0,8.890823576004383,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,5.0,2500
1,False,1,False,False,0,0.0,1,False,0,0,8.948066103458935,1,0,False,False,False,False,False,False,False,False,True,False,blue-collar,-1,,3.0,2025
1,False,1,False,False,0,0.0,1,False,1,0,8.950143756459262,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,4.0,1225
1,False,1,False,False,0,0.0,1,False,1,0,8.921057018157429,1,0,False,False,False,False,False,True,False,False,False,True,technician,-1,,5.0,676
1,False,1,False,False,0,0.0,1,False,1,1,8.930494185292178,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,2.0,676
1,False,1,False,False,0,0.0,1,False,1,1,9.030854790001436,1,0,False,False,False,False,False,False,True,False,False,False,blue-collar,-1,,2.0,1369
1,False,1,False,False,0,0.0,1,False,1,0,8.863898604317479,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,11.0,900
1,False,1,False,False,0,0.0,1,False,1,0,8.918382504661613,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,4.0,1444
1,False,1,False,False,0,0.0,1,False,1,0,8.877381954654766,1,0,False,False,False,False,False,False,False,False,False,True,services,-1,,3.0,1369
1,False,1,False,False,0,0.0,1,False,0,0,8.89959435992585,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,2809
1,False,1,False,False,0,0.0,1,False,1,0,8.862483576488332,1,0,False,False,False,False,False,True,False,False,True,False,blue-collar,-1,,3.0,841
1,False,1,False,False,0,0.0,1,False,0,0,8.841737428600585,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1225
1,False,1,False,False,0,0.0,1,False,1,0,9.173365135851288,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,784
1,False,1,False,False,0,0.0,1,False,0,0,9.575677688993569,1,0,False,False,False,False,False,False,True,False,False,False,blue-collar,-1,,3.0,3025
1,False,1,False,False,0,0.0,1,False,1,1,8.825118970345061,0,0,False,False,False,False,False,False,False,False,False,True,management,-1,,10.0,2401
1,False,1,False,False,0,0.0,1,False,0,0,9.041211408968213,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,2500
1,False,1,False,False,0,0.0,1,False,0,0,8.973984926689743,1,0,False,False,False,False,False,True,False,True,False,False,management,-1,,1.0,1849
1,False,1,False,False,0,0.0,1,False,0,0,9.015662792972645,1,0,False,False,False,False,False,False,False,True,False,False,self-employed,-1,,1.0,3364
1,False,1,False,False,0,0.0,1,False,1,0,8.86304982791909,1,0,False,False,False,False,False,False,True,False,True,False,technician,-1,,6.0,1444
1,False,1,False,False,0,0.0,1,False,0,0,8.858226439365012,1,0,False,False,False,False,False,False,False,False,True,False,blue-collar,-1,,1.0,2304
1,False,1,False,False,0,0.0,1,False,0,0,9.008224187854047,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,3.0,3481
1,False,1,False,False,0,0.0,1,False,0,0,8.835501457409778,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,3.0,3364
1,False,1,False,False,0,0.0,1,False,0,0,9.366745651140318,1,0,False,False,False,False,False,True,False,True,False,False,self-employed,-1,,3.0,1296
1,False,1,False,False,0,0.0,1,False,0,0,9.408699306467762,1,0,False,False,False,False,False,False,True,True,False,False,entrepreneur,-1,,3.0,1764
1,False,1,False,False,0,0.0,1,False,1,1,8.94389780251682,1,0,False,False,False,False,False,True,False,False,False,True,admin.,-1,,4.0,1681
1,False,1,False,False,0,0.0,1,False,0,0,8.847072312567807,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,4.0,1764
1,False,1,False,False,0,0.0,1,False,1,1,8.803724602110622,0,0,False,False,False,False,False,False,True,True,False,False,management,-1,,8.0,1521
1,False,1,False,False,0,0.0,1,False,1,1,8.91918561004543,1,0,False,False,False,False,False,False,True,False,True,False,housemaid,-1,,1.0,3249
1,False,1,False,False,0,0.0,1,False,0,0,8.873748128154395,1,0,False,False,False,False,False,False,True,False,False,False,retired,-1,,1.0,2704
1,False,1,False,False,0,0.0,1,False,0,0,8.97233695775495,1,0,False,False,False,False,False,False,True,False,False,False,retired,-1,,1.0,3481
1,False,1,False,False,0,0.0,1,False,0,0,8.994544758324512,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,1.0,3136
1,False,1,False,False,0,0.0,1,False,0,0,8.841158975945264,1,0,False,False,False,False,False,False,True,True,False,False,management,-1,,1.0,2401
1,False,1,False,False,0,0.0,1,False,0,0,8.85552084853691,1,0,False,False,False,False,False,False,False,False,False,False,blue-collar,-1,,2.0,1225
1,False,1,False,False,0,0.0,1,False,0,0,9.06126014896203,1,0,False,False,False,False,False,False,True,False,False,True,unemployed,-1,,2.0,1296
1,False,1,False,False,0,0.0,1,False,0,0,8.999248901686114,1,0,False,False,False,False,False,True,False,True,False,False,admin.,-1,,2.0,1600
1,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,3025
1,False,1,False,False,0,0.0,1,False,0,0,8.945723572455398,1,0,False,False,False,False,False,False,True,False,False,True,admin.,-1,,1.0,3364
1,False,1,False,False,0,0.0,1,False,0,0,9.156834104453042,1,0,False,False,False,False,False,False,True,True,False,False,self-employed,-1,,5.0,1521
1,False,1,False,False,0,0.0,1,False,0,0,9.266342562091468,1,0,False,False,False,False,False,True,False,True,False,False,housemaid,-1,,6.0,2209
1,False,1,False,False,0,0.0,1,False,1,0,8.889446165318288,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,2.0,1600
1,False,1,False,False,0,0.0,1,False,0,0,9.19502366786429,1,0,False,False,False,False,False,False,True,True,False,False,blue-collar,-1,,6.0,1225
1,False,1,False,False,0,0.0,1,False,1,0,8.968141414126814,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,2.0,2304
1,False,1,False,False,0,0.0,1,False,1,1,8.902727664035522,1,0,False,False,False,False,False,False,False,True,False,False,management,-1,,7.0,2304
1,False,1,False,False,0,0.0,1,False,1,1,8.801770448914539,0,0,False,False,False,False,False,True,False,False,False,True,blue-collar,-1,,3.0,576
1,False,1,False,False,0,0.0,1,False,1,0,8.883224230278994,1,0,False,False,False,False,False,False,True,False,True,False,blue-collar,-1,,2.0,2401
1,False,1,False,False,0,0.0,1,False,1,0,8.871084263978354,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,11.0,1296
1,False,1,False,False,0,0.0,1,False,1,1,9.262553243423117,1,0,False,False,False,False,False,False,False,True,False,False,retired,-1,,4.0,2704
1,False,1,False,False,0,0.0,1,False,0,0,8.877939834725023,1,0,False,False,False,False,False,True,False,False,False,False,entrepreneur,-1,,1.0,1764
1,False,1,False,False,0,0.0,1,False,0,0,8.965717788984849,1,0,False,False,False,False,False,False,True,False,False,True,services,-1,,1.0,1296
1,False,1,False,False,0,0.0,1,False,1,0,8.920923462230686,1,0,False,False,False,False,False,False,False,False,False,True,blue-collar,-1,,2.0,1296
1,False,1,False,False,0,0.0,1,False,0,0,9.218110109240545,1,0,False,False,False,False,False,True,False,True,False,False,unemployed,-1,,1.0,2304
1,False,1,False,False,0,0.0,1,False,1,0,9.042986242304014,1,0,False,False,False,False,False,True,False,False,False,True,management,-1,,3.0,2601
1,False,1,False,False,0,0.0,1,False,1,1,8.836664586357426,1,0,False,False,False,False,False,False,True,False,False,True,blue-collar,-1,,3.0,2601
1,False,1,False,False,0,0.0,1,False,1,0,8.90720619496548,1,0,False,False,False,False,False,False,True,False,False,True,technician,-1,,2.0,2116
1,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,True,True,False,False,management,-1,,6.0,1369
1,False,1,False,False,0,0.0,1,False,0,0,9.200895913148184,1,0,False,False,False,False,False,False,True,True,False,False,entrepreneur,-1,,4.0,1296
1,False,1,False,False,0,0.0,1,False,0,0,9.184099060770956,1,0,False,False,False,False,False,False,True,False,False,True,management,-1,,1.0,2209
1,False,1,False,False,0,0.0,1,False,0,0,8.831857935197906,0,0,False,False,False,False,False,False,False,True,False,False,technician,-1,,1.0,1600
1,False,1,False,False,0,0.0,1,False,0,0,9.226705726062448,1,0,False,False,False,False,False,True,False,True,False,False,student,-1,,3.0,1444
