age,job,marital,default,housing,loan,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown,is_peak_month,deposit_bin,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep
44,technician,divorced,no,yes,no,may,788,-1,1,0,,1,1,0,0.0,9.000976444070345,11.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,services,married,no,yes,no,may,682,-1,1,0,,1,0,1,0.0,8.75004942158424,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,blue-collar,married,no,no,no,may,679,-1,1,0,,0,1,0,0.0,8.849944227235596,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
28,self-employed,single,no,yes,no,may,1560,-1,1,0,,1,0,0,0.0,8.831857935197906,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,admin.,single,no,yes,no,may,1234,-1,1,0,,1,1,0,0.0,8.918516400357067,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,blue-collar,divorced,no,yes,no,may,642,-1,1,0,,1,1,0,0.0,8.876963340262272,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,management,married,no,yes,no,may,895,-1,1,0,,1,1,0,0.0,9.119977931895791,4.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,admin.,divorced,no,yes,no,may,431,-1,1,0,,1,1,0,0.0,8.860357273327022,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
28,admin.,single,no,yes,no,may,741,-1,1,0,,1,1,0,0.0,8.896861744480391,6.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
31,management,divorced,no,yes,no,may,1272,-1,1,0,,1,1,0,0.0,8.986446539271268,4.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
59,services,married,no,yes,no,may,748,-1,1,0,,1,0,1,0.0,8.82864061741828,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
24,blue-collar,married,no,yes,no,may,896,-1,1,0,,1,1,0,0.0,8.927181388251986,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,services,single,no,yes,no,may,764,-1,1,0,,1,1,0,0.0,8.955448122347393,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
59,retired,single,no,yes,no,may,1063,-1,1,0,,1,1,0,0.0,8.881836305004146,5.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,entrepreneur,single,no,yes,yes,may,1051,-1,1,0,,1,0,1,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,admin.,married,no,yes,no,may,731,-1,1,0,,1,1,0,0.0,8.871084263978354,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,admin.,single,no,yes,yes,may,751,-1,1,0,,1,0,1,0.0,8.800264651310336,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
25,blue-collar,married,no,yes,no,may,709,-1,1,0,,1,1,0,0.0,8.845921233304018,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,services,divorced,no,yes,yes,may,3094,-1,1,0,,1,1,1,0.0,8.83927669058535,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,management,married,no,no,no,may,938,-1,1,0,,0,1,0,0.0,8.876684166614451,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,management,single,no,yes,no,may,1560,-1,1,0,,1,1,0,0.0,9.524347869595513,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,technician,single,no,yes,no,may,576,-1,1,0,,1,1,0,0.0,8.924922401177469,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
27,services,single,no,yes,no,may,543,-1,1,0,,1,1,0,0.0,8.839711378703475,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
25,self-employed,single,no,yes,no,may,615,-1,1,0,,1,1,0,0.0,8.99850761180784,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
28,management,married,no,yes,no,may,507,-1,1,0,,1,1,0,0.0,8.87360810154911,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
23,services,single,no,yes,no,may,1183,-1,1,0,,1,1,0,0.0,8.924523226133914,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,management,single,no,yes,no,may,864,-1,1,0,,1,1,0,0.0,8.975503722070927,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
28,student,single,no,yes,no,may,1730,-1,1,0,,1,1,0,0.0,8.961622569542543,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
51,entrepreneur,married,no,yes,no,may,560,-1,1,0,,1,1,0,0.0,8.916640227198839,9.0,1,1,False,False,False,False,False,False,False,False,True,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,blue-collar,married,no,yes,yes,may,543,-1,1,0,,1,0,1,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,admin.,married,no,yes,no,may,539,-1,1,0,,1,1,0,0.0,8.889170455363413,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
56,blue-collar,married,no,yes,no,may,791,-1,1,0,,1,1,0,0.0,8.867568333206442,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,unemployed,divorced,no,yes,no,may,746,-1,1,0,,1,1,0,0.0,9.230437073675304,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
60,blue-collar,divorced,no,yes,no,may,1207,-1,1,0,,1,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
56,technician,married,no,yes,no,may,535,-1,1,0,,1,1,0,0.0,8.914357274485015,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
27,management,single,no,yes,no,may,789,-1,1,0,,1,1,0,0.0,9.893689710056018,3.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,admin.,married,no,yes,no,may,792,-1,1,0,,1,1,0,0.0,8.951828676824181,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,blue-collar,divorced,no,yes,no,may,833,-1,1,0,,1,1,0,0.0,8.915029272359911,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,blue-collar,single,no,yes,no,may,814,-1,1,0,,1,0,1,0.0,8.82893352896109,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,management,divorced,no,yes,no,may,1363,-1,1,0,,1,1,0,0.0,9.353661191420406,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
30,blue-collar,married,no,yes,no,may,1109,-1,1,0,,1,1,0,0.0,8.900412690577083,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
44,blue-collar,single,no,yes,no,may,828,-1,1,0,,1,1,0,0.0,9.040974526342444,3.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,management,single,no,yes,no,may,917,-1,1,0,,1,1,0,0.0,9.578795654450447,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,technician,married,no,yes,no,may,762,-1,1,0,,1,1,0,0.0,8.864322722511439,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,blue-collar,single,no,yes,yes,may,1133,-1,1,0,,1,1,1,0.0,8.88391747120797,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
37,management,divorced,no,yes,no,may,638,-1,1,0,,1,1,0,0.0,8.834191318202071,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,management,single,no,yes,no,may,763,-1,1,0,,1,1,0,0.0,8.911125383710678,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
38,admin.,divorced,no,yes,no,may,604,-1,1,0,,1,1,0,0.0,8.834628222017367,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
40,services,married,no,yes,no,may,854,-1,1,0,,1,1,0,0.0,8.97853441008332,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
42,unemployed,divorced,no,yes,no,may,855,-1,1,0,,1,1,0,0.0,9.055089086704893,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
46,management,divorced,no,yes,no,may,1269,-1,1,0,,1,1,0,0.0,9.967869811465397,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,technician,divorced,no,yes,no,may,691,-1,1,0,,1,1,0,0.0,9.439306936593182,10.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
34,technician,divorced,no,yes,no,may,1097,-1,1,0,,1,1,0,0.0,9.02401079378469,13.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
32,services,married,no,yes,no,may,1236,-1,1,0,,1,0,1,0.0,8.826881344130634,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
50,unemployed,married,no,yes,no,may,886,-1,1,0,,1,1,0,0.0,9.261318616740812,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
35,blue-collar,married,no,yes,yes,may,1343,-1,1,0,,1,1,1,0.0,8.928905412284868,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
36,technician,single,no,yes,no,may,812,-1,1,0,,1,1,0,0.0,9.30428598481871,3.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,blue-collar,divorced,no,yes,no,may,1980,-1,1,0,,1,1,0,0.0,9.15957325492253,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
46,management,single,no,yes,no,may,984,-1,1,0,,1,1,0,0.0,9.185330208972015,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
26,management,single,no,yes,no,may,228,-1,1,0,,1,1,0,0.0,8.968650903374874,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
45,technician,single,no,yes,no,may,891,-1,1,0,,1,1,0,0.0,8.889997357284841,4.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
31,unemployed,divorced,no,yes,no,may,745,-1,1,0,,1,0,0,0.0,8.831857935197906,12.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
29,management,single,no,yes,no,may,539,-1,1,0,,1,0,0,0.0,8.831857935197906,12.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
53,entrepreneur,single,no,yes,no,may,1044,-1,1,0,,1,1,0,0.0,8.840869624091395,5.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
27,blue-collar,married,no,yes,no,may,1193,-1,1,0,,1,1,0,0.0,8.890823576004383,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,False,False,True,False,False,False
39,management,married,no,yes,no,jun,526,-1,1,0,,1,1,0,0.0,9.17076759685636,2.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
36,services,married,no,yes,no,jun,394,-1,1,0,,1,1,0,0.0,9.193499354780156,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
41,blue-collar,married,no,yes,yes,jun,659,-1,1,0,,1,1,1,0.0,8.852521917335372,2.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
36,services,married,no,yes,no,jun,1036,-1,1,0,,1,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,True,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
32,technician,married,no,yes,no,jun,815,-1,1,0,,1,1,0,0.0,8.928640371201949,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
35,services,married,no,yes,no,jun,563,-1,1,0,,1,1,0,0.0,8.853808274977197,1.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
36,management,single,no,yes,no,jun,1068,-1,1,0,,1,0,1,0.0,8.820404065485645,1.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
35,management,married,no,yes,no,jun,230,-1,1,0,,1,1,0,0.0,8.951051374025619,3.0,1,1,False,False,False,False,False,False,False,True,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
30,blue-collar,single,no,yes,no,jun,747,-1,1,0,,1,1,0,0.0,8.962135390066601,2.0,1,1,False,False,False,False,False,False,True,False,False,0,1,False,False,False,False,False,False,True,False,False,False,False,False
