age,job,marital,default,housing,loan,day,month,duration,pdays,deposit,was_previously_contacted,pdays_contacted,has_debt,net_balance_indicator,financial_stress,previous_log1p,balance_log1p,campaign_capped,poutcome_is_unknown,contact_is_unknown,poutcome_failure,poutcome_other,poutcome_success,contact_cellular,contact_telephone,education_primary,education_secondary,education_tertiary,education_unknown
42,unemployed,divorced,no,yes,no,30,may,855,-1,1,0,,1,1,0,0.0,9.055089086704891,2.0,1,1,False,False,False,False,False,False,True,False,False
46,management,divorced,no,yes,no,30,may,1269,-1,1,0,,1,1,0,0.0,9.967869811465397,1.0,1,1,False,False,False,False,False,False,False,True,False
35,technician,divorced,no,yes,no,30,may,691,-1,1,0,,1,1,0,0.0,9.439306936593182,10.0,1,1,False,False,False,False,False,False,True,False,False
34,technician,divorced,no,yes,no,30,may,1097,-1,1,0,,1,1,0,0.0,9.02401079378469,13.0,1,1,False,False,False,False,False,False,True,False,False
32,services,married,no,yes,no,30,may,1236,-1,1,0,,1,0,1,0.0,8.826881344130634,2.0,1,1,False,False,False,False,False,False,True,False,False
50,unemployed,married,no,yes,no,30,may,886,-1,1,0,,1,1,0,0.0,9.261318616740812,3.0,1,1,False,False,False,False,False,False,True,False,False
35,blue-collar,married,no,yes,yes,30,may,1343,-1,1,0,,1,1,1,0.0,8.928905412284868,3.0,1,1,False,False,False,False,False,False,True,False,False
36,technician,single,no,yes,no,30,may,812,-1,1,0,,1,1,0,0.0,9.30428598481871,3.0,1,1,False,False,False,False,False,False,True,False,False
53,blue-collar,divorced,no,yes,no,30,may,1980,-1,1,0,,1,1,0,0.0,9.15957325492253,2.0,1,1,False,False,False,False,False,True,False,False,False
46,management,single,no,yes,no,30,may,984,-1,1,0,,1,1,0,0.0,9.185330208972015,2.0,1,1,False,False,False,False,False,False,False,True,False
26,management,single,no,yes,no,30,may,228,-1,1,0,,1,1,0,0.0,8.968650903374874,2.0,1,1,False,False,False,False,False,False,False,True,False
45,technician,single,no,yes,no,30,may,891,-1,1,0,,1,1,0,0.0,8.889997357284841,4.0,1,1,False,False,False,False,False,False,True,False,False
31,unemployed,divorced,no,yes,no,30,may,745,-1,1,0,,1,0,0,0.0,8.831857935197906,12.0,1,1,False,False,False,False,False,True,False,False,False
29,management,single,no,yes,no,30,may,539,-1,1,0,,1,0,0,0.0,8.831857935197906,12.0,1,1,False,False,False,False,False,False,False,True,False
53,entrepreneur,single,no,yes,no,30,may,1044,-1,1,0,,1,1,0,0.0,8.840869624091395,5.0,1,1,False,False,False,False,False,False,True,False,False
27,blue-collar,married,no,yes,no,30,may,1193,-1,1,0,,1,1,0,0.0,8.890823576004383,2.0,1,1,False,False,False,False,False,True,False,False,False
39,management,married,no,yes,no,2,jun,526,-1,1,0,,1,1,0,0.0,9.17076759685636,2.0,1,1,False,False,False,False,False,False,False,True,False
36,services,married,no,yes,no,2,jun,394,-1,1,0,,1,1,0,0.0,9.193499354780156,1.0,1,1,False,False,False,False,False,False,True,False,False
41,blue-collar,married,no,yes,yes,2,jun,659,-1,1,0,,1,1,1,0.0,8.852521917335372,2.0,1,1,False,False,False,False,False,True,False,False,False
36,services,married,no,yes,no,2,jun,1036,-1,1,0,,1,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,True,False,False,False
32,technician,married,no,yes,no,2,jun,815,-1,1,0,,1,1,0,0.0,8.928640371201949,1.0,1,1,False,False,False,False,False,False,True,False,False
35,services,married,no,yes,no,2,jun,563,-1,1,0,,1,1,0,0.0,8.853808274977197,1.0,1,1,False,False,False,False,False,False,True,False,False
36,management,single,no,yes,no,2,jun,1068,-1,1,0,,1,0,1,0.0,8.820404065485645,1.0,1,1,False,False,False,False,False,False,False,True,False
35,management,married,no,yes,no,2,jun,230,-1,1,0,,1,1,0,0.0,8.951051374025619,3.0,1,1,False,False,False,False,False,False,False,True,False
30,blue-collar,single,no,yes,no,2,jun,747,-1,1,0,,1,1,0,0.0,8.962135390066601,2.0,1,1,False,False,False,False,False,False,True,False,False
42,blue-collar,married,no,yes,no,2,jun,671,-1,1,0,,1,1,0,0.0,8.894533135798554,5.0,1,1,False,False,False,False,False,False,True,False,False
42,technician,single,yes,yes,no,2,jun,555,-1,1,0,,1,0,1,0.0,8.651724084373843,5.0,1,1,False,False,False,False,False,False,True,False,False
32,blue-collar,married,no,yes,no,2,jun,777,-1,1,0,,1,1,0,0.0,8.890685920281129,4.0,1,1,False,False,False,False,False,True,False,False,False
29,blue-collar,single,no,yes,no,2,jun,707,-1,1,0,,1,1,0,0.0,8.869116865929483,13.0,1,1,False,False,False,False,False,False,True,False,False
44,management,divorced,yes,yes,no,2,jun,432,-1,1,0,,1,0,1,0.0,8.769973211858753,4.0,1,1,False,False,False,False,False,False,False,True,False
32,technician,single,no,yes,no,3,jun,1173,-1,1,0,,1,1,0,0.0,9.003070169818264,3.0,1,1,False,False,False,False,False,False,True,False,False
31,unemployed,married,no,yes,yes,3,jun,963,-1,1,0,,1,1,1,0.0,8.844336332748933,2.0,1,1,False,False,False,False,False,False,True,False,False
40,self-employed,married,yes,yes,yes,3,jun,941,-1,1,0,,1,0,1,0.0,8.715224041915372,3.0,1,1,False,False,False,False,False,False,True,False,False
43,entrepreneur,married,no,no,no,3,jun,1025,-1,1,0,,0,0,0,0.0,8.831857935197906,7.0,1,1,False,False,False,False,False,False,True,False,False
27,management,single,no,yes,no,3,jun,732,-1,1,0,,1,1,0,0.0,8.857515151192198,2.0,1,1,False,False,False,False,False,False,True,False,False
37,services,single,no,yes,no,3,jun,1045,-1,1,0,,1,1,0,0.0,8.871645667501872,3.0,1,1,False,False,False,False,False,False,True,False,False
23,services,single,no,yes,no,3,jun,768,-1,1,0,,1,1,0,0.0,8.892061625546935,1.0,1,1,False,False,False,False,False,False,True,False,False
25,management,married,no,yes,no,3,jun,801,-1,1,0,,1,1,0,0.0,8.85609105525229,1.0,1,1,False,False,False,False,False,True,False,False,False
26,blue-collar,single,yes,yes,no,3,jun,482,-1,1,0,,1,0,1,0.0,8.826587830773668,2.0,1,1,False,False,False,False,False,False,True,False,False
47,blue-collar,divorced,no,yes,no,3,jun,2456,-1,1,0,,1,1,0,0.0,8.850087606689566,2.0,1,1,False,False,False,False,False,True,False,False,False
35,admin.,married,no,yes,no,3,jun,1363,-1,1,0,,1,0,1,0.0,8.819073983267831,7.0,1,1,False,False,False,False,False,False,True,False,False
32,technician,single,no,yes,no,3,jun,1336,-1,1,0,,1,1,0,0.0,9.482654967296842,4.0,1,1,False,False,False,False,False,False,False,True,False
45,management,divorced,no,yes,no,4,jun,633,-1,1,0,,1,1,0,0.0,8.92172453036431,1.0,1,1,False,False,False,False,False,False,True,False,False
30,admin.,divorced,no,yes,no,4,jun,524,-1,1,0,,1,1,0,0.0,8.885440911707585,13.0,1,1,False,False,False,False,False,False,True,False,False
29,services,single,no,yes,no,4,jun,578,-1,1,0,,1,0,1,0.0,8.791486026749002,1.0,1,1,False,False,False,False,False,False,True,False,False
38,blue-collar,married,no,yes,no,4,jun,984,-1,1,0,,1,1,0,0.0,9.448411943874628,2.0,1,1,False,False,False,False,False,True,False,False,False
23,blue-collar,single,no,yes,no,4,jun,638,-1,1,0,,1,1,0,0.0,8.901230352110781,1.0,1,1,False,False,False,False,False,False,True,False,False
27,management,single,no,yes,no,4,jun,767,-1,1,0,,1,1,0,0.0,8.846209127360996,2.0,1,1,False,False,False,False,False,False,False,True,False
27,management,single,yes,yes,no,4,jun,525,-1,1,0,,1,0,1,0.0,8.721928343047091,2.0,1,1,False,False,False,False,False,False,False,True,False
29,services,single,no,yes,no,4,jun,563,-1,1,0,,1,1,0,0.0,8.83651926920248,1.0,1,1,False,False,False,False,False,False,True,False,False
30,self-employed,married,no,yes,yes,4,jun,1449,-1,1,0,,1,1,1,0.0,8.90815361332152,6.0,1,1,False,False,False,False,False,False,False,True,False
36,blue-collar,married,no,yes,no,4,jun,920,-1,1,0,,1,1,0,0.0,8.889032571874742,1.0,1,1,False,False,False,False,False,True,False,False,False
35,admin.,divorced,no,yes,no,4,jun,908,-1,1,0,,1,1,0,0.0,8.89370997756851,1.0,1,1,False,False,False,False,False,False,True,False,False
36,blue-collar,married,no,no,no,5,jun,208,-1,1,0,,0,1,0,0.0,9.061956366209925,1.0,1,1,False,False,False,False,False,False,True,False,False
59,retired,divorced,no,yes,no,5,jun,910,-1,1,0,,1,0,1,0.0,8.818926087090677,2.0,1,1,False,False,False,False,False,True,False,False,False
47,entrepreneur,married,no,no,no,5,jun,1446,-1,1,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,True,False,False
58,entrepreneur,married,no,no,no,5,jun,1149,-1,1,0,,0,1,0,0.0,8.949235314374855,2.0,1,1,False,False,False,False,False,False,False,True,False
37,management,single,no,no,no,5,jun,1123,-1,1,0,,0,1,0,0.0,8.866299565855018,1.0,1,1,False,False,False,False,False,False,False,True,False
46,admin.,single,no,yes,no,5,jun,508,-1,1,0,,1,1,0,0.0,8.948715833843691,2.0,1,1,False,False,False,False,False,False,True,False,False
43,blue-collar,single,no,yes,no,5,jun,736,-1,1,0,,1,1,0,0.0,8.877242435993919,2.0,1,1,False,False,False,False,False,False,True,False,False
27,management,single,no,yes,no,5,jun,590,-1,1,0,,1,1,0,0.0,8.929567707825337,3.0,1,1,False,False,False,False,False,False,False,True,False
38,services,divorced,no,no,no,5,jun,636,-1,1,0,,0,1,0,0.0,8.840724916761715,1.0,1,1,False,False,False,False,False,False,True,False,False
53,housemaid,married,no,no,yes,5,jun,701,-1,1,0,,1,1,1,0.0,8.846928500099018,1.0,1,1,False,False,False,False,False,True,False,False,False
47,blue-collar,married,no,no,no,5,jun,761,-1,1,0,,0,1,0,0.0,9.087607606593886,2.0,1,1,False,False,False,False,False,False,True,False,False
56,housemaid,divorced,yes,no,no,5,jun,1558,-1,1,0,,0,1,1,0.0,8.998013113095823,1.0,1,1,False,False,False,False,False,True,False,False,False
41,housemaid,married,no,no,no,5,jun,1053,-1,1,0,,0,1,0,0.0,8.952605375892354,2.0,1,1,False,False,False,False,False,False,True,False,False
29,self-employed,married,no,yes,no,5,jun,562,-1,1,0,,1,1,0,0.0,8.892061625546935,13.0,1,1,False,False,False,False,False,False,True,False,False
50,technician,married,no,yes,no,5,jun,494,-1,1,0,,1,1,0,0.0,8.890823576004383,5.0,1,1,False,False,False,False,False,False,True,False,False
45,blue-collar,divorced,no,no,no,5,jun,1018,-1,1,0,,0,1,0,0.0,8.948066103458935,3.0,1,1,False,False,False,False,False,True,False,False,False
35,blue-collar,married,no,yes,no,5,jun,884,-1,1,0,,1,1,0,0.0,8.950143756459262,4.0,1,1,False,False,False,False,False,False,True,False,False
26,technician,single,no,yes,no,6,jun,709,-1,1,0,,1,1,0,0.0,8.921057018157429,5.0,1,1,False,False,False,False,False,False,True,False,False
26,admin.,married,no,yes,yes,6,jun,1276,-1,1,0,,1,1,1,0.0,8.930494185292178,2.0,1,1,False,False,False,False,False,False,True,False,False
37,blue-collar,married,no,no,yes,6,jun,381,-1,1,0,,1,1,1,0.0,9.030854790001436,2.0,1,1,False,False,False,False,False,False,False,False,True
30,admin.,single,no,yes,no,6,jun,862,-1,1,0,,1,1,0,0.0,8.863898604317479,11.0,1,1,False,False,False,False,False,False,True,False,False
38,management,single,no,yes,no,6,jun,460,-1,1,0,,1,1,0,0.0,8.918382504661613,4.0,1,1,False,False,False,False,False,False,False,True,False
37,services,divorced,no,yes,no,6,jun,467,-1,1,0,,1,1,0,0.0,8.877381954654766,3.0,1,1,False,False,False,False,False,False,True,False,False
53,technician,married,no,no,no,6,jun,648,-1,1,0,,0,1,0,0.0,8.89959435992585,2.0,1,1,False,False,False,False,False,False,True,False,False
29,blue-collar,single,no,yes,no,6,jun,2653,-1,1,0,,1,1,0,0.0,8.862483576488332,3.0,1,1,False,False,False,False,False,True,False,False,False
35,management,single,no,no,no,6,jun,1085,-1,1,0,,0,1,0,0.0,8.841737428600585,1.0,1,1,False,False,False,False,False,False,False,True,False
28,blue-collar,married,no,yes,no,6,jun,369,-1,1,0,,1,1,0,0.0,9.173365135851288,2.0,1,1,False,False,False,False,False,False,True,False,False
55,blue-collar,married,no,no,no,6,jun,685,-1,1,0,,0,1,0,0.0,9.575677688993569,3.0,1,1,False,False,False,False,False,False,False,False,True
49,management,divorced,no,yes,no,9,jun,1055,-1,1,0,,1,0,1,0.0,8.825118970345061,10.0,1,1,False,False,False,False,False,False,True,False,False
50,services,married,no,no,no,9,jun,882,-1,1,0,,0,1,0,0.0,9.041211408968211,1.0,1,1,False,False,False,False,False,False,True,False,False
43,management,single,no,no,no,9,jun,901,-1,1,0,,0,1,0,0.0,8.973984926689743,1.0,1,1,False,False,False,False,False,False,False,True,False
58,self-employed,divorced,no,no,no,9,jun,700,-1,1,0,,0,1,0,0.0,9.015662792972645,1.0,1,1,False,False,False,False,False,False,False,True,False
38,technician,married,no,yes,no,9,jun,491,-1,1,0,,1,1,0,0.0,8.86304982791909,6.0,1,1,False,False,False,False,False,True,False,False,False
48,blue-collar,divorced,no,no,no,9,jun,940,-1,1,0,,0,1,0,0.0,8.858226439365012,1.0,1,1,False,False,False,False,False,True,False,False,False
59,management,married,no,no,no,9,jun,3881,-1,1,0,,0,1,0,0.0,9.008224187854049,3.0,1,1,False,False,False,False,False,False,True,False,False
58,blue-collar,married,no,no,no,9,jun,486,-1,1,0,,0,1,0,0.0,8.835501457409778,3.0,1,1,False,False,False,False,False,False,True,False,False
36,self-employed,single,no,no,no,9,jun,1137,-1,1,0,,0,1,0,0.0,9.366745651140318,3.0,1,1,False,False,False,False,False,False,False,True,False
42,entrepreneur,married,no,no,no,11,jun,878,-1,1,0,,0,1,0,0.0,9.408699306467762,3.0,1,1,False,False,False,False,False,False,False,True,False
41,admin.,single,no,no,yes,11,jun,583,-1,1,0,,1,1,1,0.0,8.94389780251682,4.0,1,1,False,False,False,False,False,False,True,False,False
42,admin.,married,no,no,no,11,jun,1159,-1,1,0,,0,1,0,0.0,8.847072312567807,4.0,1,1,False,False,False,False,False,False,True,False,False
39,management,married,no,no,yes,11,jun,893,-1,1,0,,1,0,1,0.0,8.803724602110622,8.0,1,1,False,False,False,False,False,False,False,True,False
57,housemaid,married,no,no,yes,11,jun,867,-1,1,0,,1,1,1,0.0,8.91918561004543,1.0,1,1,False,False,False,False,False,True,False,False,False
52,retired,married,no,no,no,11,jun,706,-1,1,0,,0,1,0,0.0,8.873748128154395,1.0,1,1,False,False,False,False,False,False,False,False,True
59,retired,married,no,no,no,11,jun,1199,-1,1,0,,0,1,0,0.0,8.97233695775495,1.0,1,1,False,False,False,False,False,False,False,False,True
56,blue-collar,married,no,no,no,11,jun,935,-1,1,0,,0,1,0,0.0,8.994544758324512,1.0,1,1,False,False,False,False,False,False,True,False,False
49,management,married,no,no,no,11,jun,586,-1,1,0,,0,1,0,0.0,8.841158975945264,1.0,1,1,False,False,False,False,False,False,False,True,False
35,blue-collar,divorced,no,no,no,11,jun,967,-1,1,0,,0,1,0,0.0,8.85552084853691,2.0,1,1,False,False,False,False,False,False,False,False,True
36,unemployed,married,no,no,no,11,jun,595,-1,1,0,,0,1,0,0.0,9.06126014896203,2.0,1,1,False,False,False,False,False,False,True,False,False
40,admin.,single,no,no,no,11,jun,1290,-1,1,0,,0,1,0,0.0,8.999248901686114,2.0,1,1,False,False,False,False,False,False,False,True,False
55,blue-collar,married,no,no,no,12,jun,614,-1,1,0,,0,0,0,0.0,8.831857935197906,2.0,1,1,False,False,False,False,False,False,True,False,False
58,admin.,married,no,no,no,12,jun,885,-1,1,0,,0,1,0,0.0,8.945723572455398,1.0,1,1,False,False,False,False,False,False,True,False,False
39,self-employed,married,no,no,no,12,jun,651,-1,1,0,,0,1,0,0.0,9.156834104453042,5.0,1,1,False,False,False,False,False,False,False,True,False
47,housemaid,single,no,no,no,12,jun,993,-1,1,0,,0,1,0,0.0,9.266342562091468,6.0,1,1,False,False,False,False,False,False,False,True,False
40,management,married,no,yes,no,12,jun,577,-1,1,0,,1,1,0,0.0,8.889446165318288,2.0,1,1,False,False,False,False,False,False,True,False,False
35,blue-collar,married,no,no,no,12,jun,1141,-1,1,0,,0,1,0,0.0,9.19502366786429,6.0,1,1,False,False,False,False,False,False,False,True,False
48,blue-collar,married,no,yes,no,12,jun,1268,-1,1,0,,1,1,0,0.0,8.968141414126814,2.0,1,1,False,False,False,False,False,False,True,False,False
48,management,divorced,no,no,yes,12,jun,1243,-1,1,0,,1,1,1,0.0,8.902727664035522,7.0,1,1,False,False,False,False,False,False,False,True,False
24,blue-collar,single,yes,yes,no,12,jun,465,-1,1,0,,1,0,1,0.0,8.801770448914539,3.0,1,1,False,False,False,False,False,False,True,False,False
49,blue-collar,married,no,yes,no,16,jun,513,-1,1,0,,1,1,0,0.0,8.883224230278994,2.0,1,1,False,False,False,False,False,True,False,False,False
36,blue-collar,married,no,yes,no,16,jun,686,-1,1,0,,1,1,0,0.0,8.871084263978354,11.0,1,1,False,False,False,False,False,False,True,False,False
52,retired,divorced,no,yes,yes,16,jun,741,-1,1,0,,1,1,1,0.0,9.262553243423117,4.0,1,1,False,False,False,False,False,False,False,True,False
42,entrepreneur,single,no,no,no,16,jun,617,-1,1,0,,0,1,0,0.0,8.877939834725023,1.0,1,1,False,False,False,False,False,False,False,False,True
36,services,married,no,no,no,16,jun,1093,-1,1,0,,0,1,0,0.0,8.965717788984849,1.0,1,1,False,False,False,False,False,False,True,False,False
36,blue-collar,divorced,no,yes,no,16,jun,1395,-1,1,0,,1,1,0,0.0,8.920923462230686,2.0,1,1,False,False,False,False,False,False,True,False,False
48,unemployed,single,no,no,no,16,jun,1089,-1,1,0,,0,1,0,0.0,9.218110109240543,1.0,1,1,False,False,False,False,False,False,False,True,False
51,management,single,no,yes,no,16,jun,1248,-1,1,0,,1,1,0,0.0,9.042986242304014,3.0,1,1,False,False,False,False,False,False,True,False,False
51,blue-collar,married,no,no,yes,16,jun,721,-1,1,0,,1,1,1,0.0,8.836664586357426,3.0,1,1,False,False,False,False,False,False,True,False,False
46,technician,married,no,yes,no,16,jun,750,-1,1,0,,1,1,0,0.0,8.90720619496548,2.0,1,1,False,False,False,False,False,False,True,False,False
37,management,married,no,no,no,16,jun,637,-1,1,0,,0,0,0,0.0,8.831857935197906,6.0,1,1,False,False,False,False,False,False,False,True,False
36,entrepreneur,married,no,no,no,16,jun,2769,-1,1,0,,0,1,0,0.0,9.200895913148184,4.0,1,1,False,False,False,False,False,False,False,True,False
47,management,married,no,no,no,17,jun,556,-1,1,0,,0,1,0,0.0,9.184099060770956,1.0,1,1,False,False,False,False,False,False,True,False,False
40,technician,divorced,no,no,no,17,jun,522,-1,1,0,,0,0,0,0.0,8.831857935197906,1.0,1,1,False,False,False,False,False,False,False,True,False
38,student,single,no,no,no,17,jun,1345,-1,1,0,,0,1,0,0.0,9.226705726062447,3.0,1,1,False,False,False,False,False,False,False,True,False
40,management,married,no,no,no,17,jun,676,-1,1,0,,0,1,0,0.0,8.847216104357543,2.0,1,1,False,False,False,False,False,False,True,False,False
39,blue-collar,married,no,yes,no,17,jun,775,-1,1,0,,1,1,0,0.0,9.12172771361958,3.0,1,1,False,False,False,False,False,True,False,False,False
60,management,married,no,no,no,17,jun,2621,-1,1,0,,0,1,0,0.0,9.225228984469933,3.0,1,1,False,False,False,False,False,False,False,True,False
39,self-employed,single,no,no,no,18,jun,1029,-1,1,0,,0,1,0,0.0,8.892199092039693,1.0,1,1,False,False,False,False,False,False,False,True,False
51,services,divorced,no,no,no,18,jun,371,-1,1,0,,0,1,0,0.0,8.833171133022866,2.0,1,1,False,False,False,False,False,False,True,False,False
27,admin.,married,no,yes,no,18,jun,1528,-1,1,0,,1,0,1,0.0,8.817594036275793,2.0,1,1,False,False,False,False,False,False,True,False,False
41,management,single,no,no,no,18,jun,1540,-1,1,0,,0,1,0,0.0,9.790150867197125,1.0,1,1,False,False,False,False,False,False,False,True,False
42,blue-collar,single,no,no,no,18,jun,973,-1,1,0,,0,1,0,0.0,9.374073563958785,1.0,1,1,False,False,False,False,False,True,False,False,False
